,level_0,index,_date,count,mean,std,min,25%,50%,75%,max,pos,neg,neu,user,month,moving_avg
443,443,443,2020-06-01,13.0,-0.10473076923076921,0.4106522299639428,-0.6369,-0.4588,0.0,0.0,0.792,2,4,7.0,trump,6,-0.010654079642427214
444,444,444,2020-06-02,77.0,0.1619896103896104,0.527410703987044,-0.9283,-0.1531,0.0,0.6588,0.8938,32,13,32.0,trump,6,0.020697819586163745
445,445,445,2020-06-03,56.0,0.02386428571428572,0.5163554478452614,-0.9335,-0.41964999999999997,0.0,0.501525,0.92,19,17,20.0,trump,6,0.021205609531410142
446,446,446,2020-06-04,102.0,0.08727058823529414,0.5606447233846552,-0.912,-0.41957500000000003,0.0,0.574525,0.9665,39,29,34.0,trump,6,0.01685230070788073
447,447,447,2020-06-05,153.0,0.25858366013071893,0.45180081100343034,-0.9157,0.0,0.34,0.6588,0.9879,76,17,60.0,trump,6,0.04727456961544374
448,448,448,2020-06-06,62.0,0.10948225806451611,0.5246356623454543,-0.7959,-0.32285,0.0,0.6426000000000001,0.923,23,15,24.0,trump,6,0.08340507076751748
449,449,449,2020-06-07,38.0,0.3670157894736843,0.5986043834220248,-0.8932,0.0,0.67445,0.83255,0.9752,24,8,6.0,trump,6,0.12906791753962016
450,450,450,2020-06-08,16.0,0.018975,0.6255167298588691,-0.98,-0.40954999999999997,0.0,0.6517000000000001,0.9167,5,5,6.0,trump,6,0.14674017028687292
451,451,451,2020-06-09,45.0,0.1888533333333333,0.4825214439888562,-0.8799,0.0,0.0,0.6476,0.9631,18,7,20.0,trump,6,0.15057784499311905
452,452,452,2020-06-10,19.0,0.43369473684210524,0.5349989350702633,-0.6997,0.0,0.5363,0.8499000000000001,0.9609,13,2,4.0,trump,6,0.2091250522970933
453,453,453,2020-06-11,39.0,0.29548461538461535,0.5623334034175725,-0.8073,0.0,0.49,0.7484500000000001,0.9381,23,8,8.0,trump,6,0.2388699133184249
454,454,454,2020-06-12,36.0,-0.03698055555555555,0.40707243358220624,-0.7391,-0.33872499999999994,0.0,0.08357500000000001,0.875,6,9,21.0,trump,6,0.19664645393467137
455,455,455,2020-06-13,46.0,0.18401086956521737,0.4930261549195769,-0.8827,0.0,0.0,0.653325,0.8934,19,7,20.0,trump,6,0.20729339843477157
456,456,456,2020-06-14,18.0,0.2784333333333333,0.4204899509186033,-0.8419,0.0,0.34,0.540475,0.8858,8,1,9.0,trump,6,0.19463876184329285
457,457,457,2020-06-15,10.0,0.06659999999999999,0.6551327549944871,-0.9475,-0.36075,0.148,0.5739500000000001,0.8519,4,3,3.0,trump,6,0.20144233327186428
458,458,458,2020-06-16,14.0,0.43082142857142863,0.3856633629287264,-0.3182,0.07955,0.5237499999999999,0.68445,0.9693,9,0,5.0,trump,6,0.23600920402016362
459,459,459,2020-06-17,20.0,0.24384500000000003,0.5605755787111747,-0.7678,0.0,0.23765,0.77415,0.9683,10,4,6.0,trump,6,0.20888781304272003
460,460,460,2020-06-18,50.0,0.375398,0.6667310057868547,-0.9606,0.0,0.7355,0.8671500000000001,0.9508,32,9,9.0,trump,6,0.22030401084491785
461,461,461,2020-06-19,23.0,0.2635217391304348,0.5801560197336588,-0.8746,0.0,0.4199,0.82635,0.9689,13,4,6.0,trump,6,0.2632329100857736
462,462,462,2020-06-20,26.0,-0.028665384615384617,0.5503002205649623,-0.9313,-0.6209749999999999,0.0,0.492675,0.7412,9,8,9.0,trump,6,0.23285058805997333
463,463,463,2020-06-21,7.0,0.12127142857142857,0.5469422172840739,-0.8122,0.0,0.0,0.35605000000000003,0.949,2,1,4.0,trump,6,0.2103988873797012
464,464,464,2020-06-22,25.0,0.19556800000000002,0.6671421473469253,-0.9071,-0.4199,0.2714,0.8169,0.9204,12,7,6.0,trump,6,0.2288228873797012
465,465,465,2020-06-23,30.0,0.08439666666666668,0.5731401811336254,-0.8519,-0.46144999999999997,0.0386,0.585725,0.9619,11,9,10.0,trump,6,0.17933363567902091
466,466,466,2020-06-24,11.0,-0.05023636363636359,0.7256200428223123,-0.9289,-0.6842,0.0,0.642,0.9677,4,5,2.0,trump,6,0.13732201230239752
467,467,467,2020-06-25,30.0,0.07913666666666667,0.5205595878199387,-0.7947,-0.42422499999999996,0.0,0.532575,0.9336,10,9,11.0,trump,6,0.0949989646833499
468,468,468,2020-06-26,14.0,0.08482857142857146,0.622884497786241,-0.8473,-0.5038499999999999,0.09084999999999999,0.6997249999999999,0.8398,6,5,3.0,trump,6,0.06947136929736943
469,469,469,2020-06-27,39.0,-0.029666666666666675,0.3345401748616917,-0.7769,0.0,0.0,0.0,0.7345,4,6,29.0,trump,6,0.06932832900432913
470,470,470,2020-06-28,19.0,0.06044210526315792,0.519214049540039,-0.7179,-0.35755,0.0,0.52745,0.914,6,5,8.0,trump,6,0.060638425674576175
471,471,471,2020-06-29,51.0,0.02412549019607843,0.45157179444386797,-0.8617,-0.0799,0.0,0.0,0.9785,10,10,31.0,trump,6,0.036146638559730236
472,472,472,2020-06-30,30.0,0.015020000000000004,0.45761025458729426,-0.8988,-0.275875,0.0,0.420725,0.875,9,5,16.0,trump,6,0.026235686178777855
473,473,473,2020-07-01,50.0,0.021747999999999993,0.5361294963277558,-0.7978,-0.4487,0.0,0.46144999999999997,0.9282,16,14,20.0,trump,7,0.03651916669825837
474,474,474,2020-07-02,26.0,0.10455769230769232,0.5062073916276426,-0.9047,0.0,0.0,0.46604999999999996,0.8969,11,5,10.0,trump,7,0.04015074178983346
475,475,475,2020-07-03,27.0,0.4159037037037038,0.45903554368956045,-0.7784,0.0,0.54,0.7501,0.9761,18,2,7.0,trump,7,0.08744718925770949
476,476,476,2020-07-04,73.0,0.25900547945205477,0.455112938025769,-0.8678,0.0,0.2263,0.636,0.9719,35,6,32.0,trump,7,0.1286860672746697
477,477,477,2020-07-05,11.0,0.07979090909090912,0.6647696314582149,-0.8087,-0.47195,0.0,0.65615,0.9683,4,4,3.0,trump,7,0.13145018210720558
478,478,478,2020-07-06,22.0,-0.25132727272727273,0.4723840922907445,-0.9118,-0.620375,-0.1656,0.0,0.6168,2,10,10.0,trump,7,0.09209978740386969
479,479,479,2020-07-07,9.0,0.12532222222222222,0.561312869035126,-0.7579,0.0,0.0,0.5267,0.8666,4,2,3.0,trump,7,0.10785724772133
480,480,480,2020-07-08,11.0,0.18409090909090908,0.5626088898240864,-0.636,-0.166,0.0,0.6998,0.8456,5,2,4.0,trump,7,0.13104909187717415
481,481,481,2020-07-09,24.0,-0.10101250000000002,0.5635097964601163,-0.8405,-0.619375,0.0,0.375175,0.7377,6,10,8.0,trump,7,0.10168192154750381
482,482,482,2020-07-10,21.0,0.09064761904761905,0.5641308851845002,-0.9508,-0.3063,0.0,0.636,0.9484,8,5,8.0,trump,7,0.05521676659663458
483,483,483,2020-07-11,46.0,-0.05390434782608697,0.5292881273545196,-0.9001,-0.4404,-0.0129,0.396475,0.8221,14,16,16.0,trump,7,0.010515362699757185
484,484,484,2020-07-12,18.0,0.05268888888888889,0.5423748355355568,-0.9098,0.0,0.0,0.36400000000000005,0.9712,5,4,9.0,trump,7,0.00664364552804001
485,485,485,2020-07-13,21.0,0.1696095238095238,0.5331392865891257,-0.868,0.0,0.0,0.5859,0.9258,9,3,9.0,trump,7,0.06677747360472523
486,486,486,2020-07-14,23.0,0.15223478260869563,0.4383661178519987,-0.6249,0.0,0.0,0.57375,0.8564,7,3,13.0,trump,7,0.07062212508850715
487,487,487,2020-07-15,31.0,0.155583870967742,0.5654189644837264,-0.8516,-0.32745,0.0,0.6171,0.9825,14,6,11.0,trump,7,0.06654969107091187
488,488,488,2020-07-16,12.0,0.24910833333333335,0.5336094050866886,-0.5994,-0.08455,0.1806,0.731075,0.9399,6,1,5.0,trump,7,0.11656695297567378
489,489,489,2020-07-17,24.0,-0.14868333333333333,0.5055386328218273,-0.9493,-0.5802,0.0,0.032,0.9267,4,9,11.0,trump,7,0.08237681692125201
490,490,490,2020-07-18,50.0,-0.013135999999999997,0.42578087962361727,-0.8481,-0.08992499999999999,0.0,0.096325,0.8689,9,10,31.0,trump,7,0.08820086661069301
491,491,491,2020-07-19,14.0,-0.11974285714285715,0.5035105082003074,-0.6801,-0.6172,-0.148,0.25265000000000004,0.729,2,6,6.0,trump,7,0.06356776003472929
492,492,492,2020-07-20,3.0,0.7230333333333333,0.21459483529044526,0.4753,0.65875,0.8422,0.8469,0.8516,3,0,0.0,trump,7,0.14262830425241638
493,493,493,2020-07-21,9.0,0.3023222222222222,0.4154000023404483,-0.5271,0.0,0.4215,0.5983,0.8264,5,1,3.0,trump,7,0.16406936705434874
494,494,494,2020-07-22,16.0,0.14304999999999998,0.5339310991754148,-0.8126,0.0,0.11495,0.57115,0.8916,7,3,6.0,trump,7,0.16227881405895703
495,495,495,2020-07-23,55.0,-0.01464545454545455,0.42902354714716295,-0.8885,-0.35914999999999997,0.0,0.35950000000000004,0.947,15,14,26.0,trump,7,0.12459970150484445
496,496,496,2020-07-24,16.0,0.30694375,0.5266175461929969,-0.9183,0.0,0.31095,0.691975,0.9643,8,1,7.0,trump,7,0.18968928483817776
497,497,497,2020-07-25,25.0,0.314048,0.516962843700267,-0.6124,-0.2201,0.4215,0.8283,0.9454,14,2,9.0,trump,7,0.2364298562667492
498,498,498,2020-07-26,26.0,-0.1275192307692308,0.520302096877751,-0.9169,-0.5906750000000001,-0.05135,0.311825,0.8236,6,10,10.0,trump,7,0.2353189457486958
499,499,499,2020-07-27,84.0,0.08393690476190477,0.4839584694866848,-0.9636,-0.09617500000000001,0.0,0.4939,0.9413,27,19,38.0,trump,7,0.14401945595277743
500,500,500,2020-07-28,39.0,-0.04682307692307693,0.46625946778113425,-0.8858,-0.39025,0.0,0.31070000000000003,0.7647,10,12,17.0,trump,7,0.09414155607487754
501,501,501,2020-07-29,51.0,0.09855098039215686,0.5251055548639908,-0.8943,-0.12415000000000001,0.0,0.59865,0.9306,15,10,26.0,trump,7,0.08778455327375709
502,502,502,2020-07-30,17.0,0.1691705882352941,0.6523991136228515,-0.774,-0.4389,0.0,0.8695,0.9781,7,5,5.0,trump,7,0.11404398795672117
503,503,503,2020-07-31,15.0,0.09076000000000001,0.6579336840225074,-0.9067,-0.42579999999999996,0.0,0.59685,0.9642,7,5,3.0,trump,7,0.08316059509957831
504,504,504,2020-08-01,17.0,0.22041764705882352,0.4937863900960796,-0.8087,0.0,0.296,0.4939,0.9736,7,2,8.0,trump,8,0.06978483039369596
505,505,505,2020-08-02,78.0,0.09696666666666669,0.5388400723310985,-0.974,-0.30694999999999995,0.0,0.5946750000000001,0.9312,28,18,32.0,trump,8,0.10185424431310987
506,506,506,2020-08-03,27.0,-0.051825925925925935,0.5014085479868706,-0.854,-0.47485,0.0,0.3218,0.8442,7,8,12.0,trump,8,0.08245955421484834
507,507,507,2020-08-04,32.0,0.201834375,0.4106050269237831,-0.6249,0.0,0.0644,0.6249,0.9821,11,3,18.0,trump,8,0.11798204734671648
508,508,508,2020-08-05,22.0,0.10350000000000001,0.5194418698858191,-0.7896,0.0,0.0,0.5411,0.9587,8,5,9.0,trump,8,0.11868905014783694
509,509,509,2020-08-06,36.0,0.08579166666666665,0.4891543281886754,-0.9431,-0.14047500000000002,0.0,0.5052,0.9678,11,7,18.0,trump,8,0.10677777563803303
510,510,510,2020-08-07,26.0,-0.025049999999999996,0.46215347515733346,-0.8356,-0.26605,0.0,0.171925,0.9752,6,6,14.0,trump,8,0.09023348992374733
511,511,511,2020-08-08,14.0,-0.05568571428571428,0.3326502225302886,-0.8283,-0.0772,0.0,0.0,0.5574,2,2,10.0,trump,8,0.05079015258881335
512,512,512,2020-08-09,8.0,0.12738750000000001,0.40921200735594954,-0.516,-0.038275,0.0258,0.36212500000000003,0.7345,2,1,5.0,trump,8,0.05513598592214668
513,513,513,2020-08-10,26.0,0.3525307692307692,0.49545648912430706,-0.8689,0.0,0.5333,0.6966749999999999,0.9641,17,3,6.0,trump,8,0.11290122808738882
514,514,514,2020-08-11,12.0,0.2639416666666667,0.47727404069804846,-0.5562,0.0,0.10935,0.621675,0.9391,5,1,6.0,trump,8,0.12177369832548408
515,515,515,2020-08-12,27.0,0.6632222222222223,0.43910660466042895,-0.8176,0.6688000000000001,0.8353,0.9381999999999999,0.9642,22,1,4.0,trump,8,0.20173401578580158
516,516,516,2020-08-13,26.0,0.24068461538461536,0.4880565587653199,-0.8217,0.0,0.0,0.657075,0.9684,10,2,14.0,trump,8,0.22386157988836566
517,517,517,2020-08-14,89.0,0.21698539325842695,0.5219367546043734,-0.8537,-0.0258,0.3071,0.6761,0.9685,44,17,28.0,trump,8,0.25843806463956953
518,518,518,2020-08-15,43.0,0.013290697674418615,0.5777059990514015,-0.8398,-0.5476,0.0,0.5417000000000001,0.9879,15,16,12.0,trump,8,0.2682918377767314
519,519,519,2020-08-16,28.0,0.37955000000000005,0.4307114188134513,-0.6588,0.0,0.43015000000000003,0.7332749999999999,0.9534,17,2,9.0,trump,8,0.3043150520624457
520,520,520,2020-08-17,40.0,0.10386500000000001,0.48005935185942616,-0.909,0.0,0.07555,0.431875,0.8987,13,7,20.0,trump,8,0.26879137074376436
521,521,521,2020-08-18,51.0,-0.0722372549019608,0.5370142638555458,-0.9545,-0.51805,0.0,0.3482,0.9001,13,21,17.0,trump,8,0.22076581051967473
522,522,522,2020-08-19,44.0,0.16961818181818186,0.41114106857182825,-0.7964,0.0,0.0,0.409825,0.8883,13,4,27.0,trump,8,0.15025094760481178
523,523,523,2020-08-20,41.0,0.06022439024390244,0.5301600780804265,-0.9602,-0.296,0.0,0.5461,0.937,16,10,15.0,trump,8,0.12447091544185278
524,524,524,2020-08-21,16.0,0.254175,0.4663678612426032,-0.6399,0.0,0.23835,0.5461,0.8932,8,1,7.0,trump,8,0.12978371640493466
525,525,525,2020-08-22,18.0,-0.11999444444444442,0.5801205477892679,-0.9336,-0.5255,-0.27865,0.438375,0.9403,5,9,4.0,trump,8,0.11074298181652566
526,526,526,2020-08-23,13.0,-0.09209999999999997,0.6133451067710576,-0.9006,-0.6239,-0.2481,0.4532,0.8478,4,5,4.0,trump,8,0.04336441038795423
527,527,527,2020-08-24,21.0,0.07560952380952382,0.46414819174996463,-0.8875,-0.1779,0.0,0.3595,0.7689,6,3,12.0,trump,8,0.03932791378931477
528,528,528,2020-08-25,52.0,0.07817692307692307,0.38561087295273,-0.9591,0.0,0.0,0.0,0.92,9,4,39.0,trump,8,0.0608156535005839
529,529,529,2020-08-26,45.0,0.032871111111111115,0.12200316803305153,-0.1759,0.0,0.0,0.0,0.4215,3,0,42.0,trump,8,0.04128035768528809
530,530,530,2020-08-27,45.0,-0.015244444444444442,0.21396833087202796,-0.8588,0.0,0.0,0.0,0.6696,2,3,40.0,trump,8,0.030499095586952817
531,531,531,2020-08-28,37.0,0.11583783783783783,0.28887732820481216,-0.4753,0.0,0.0,0.0,0.8553,6,1,30.0,trump,8,0.01073664384950108
532,532,532,2020-08-29,50.0,0.25311000000000006,0.4656255297764415,-0.6625,0.0,0.39105,0.6669,0.9136,27,9,14.0,trump,8,0.064037278770136
533,533,533,2020-08-30,119.0,0.034972268907563026,0.46569933504907157,-0.8687,-0.28715,0.0,0.4099,0.8622,34,28,57.0,trump,8,0.08219046004264499
534,534,534,2020-08-31,18.0,-0.18149444444444449,0.5587487612537627,-0.9311,-0.7661000000000001,0.0,0.0,0.9601,3,6,9.0,trump,8,0.045461321720649525
535,535,535,2020-09-01,46.0,0.13749130434782605,0.4685194613892608,-0.7717,-0.0207,0.0769,0.501775,0.9361,18,9,19.0,trump,9,0.053934804759349954
536,536,536,2020-09-02,43.0,0.062283720930232565,0.5348431972840855,-0.9485,-0.3397,0.0,0.5364,0.8893,16,11,16.0,trump,9,0.058136606162081585
537,537,537,2020-09-03,27.0,0.23468148148148146,0.5824492860307418,-0.9531,0.0,0.4404,0.68235,0.9424,16,5,6.0,trump,9,0.09384030986578527
538,538,538,2020-09-04,23.0,0.18859565217391303,0.653750569252845,-0.956,0.0,0.0,0.77735,0.923,11,5,7.0,trump,9,0.10423428334236744
539,539,539,2020-09-05,68.0,0.04463235294117646,0.5095499730714032,-0.9164,-0.360375,0.0,0.47342500000000004,0.8697,25,17,26.0,trump,9,0.07445176233396408
540,540,540,2020-09-06,45.0,0.15855111111111111,0.47312295375910207,-0.9592,0.0,0.0,0.5307,0.9199,17,7,21.0,trump,9,0.09210588264875666
541,541,541,2020-09-07,52.0,-0.06685576923076922,0.4438806403834704,-0.891,-0.30832499999999996,0.0,0.0261,0.9833,11,12,29.0,trump,9,0.10848283625071029
542,542,542,2020-09-08,109.0,-0.019823853211009167,0.4862889093066435,-0.9515,-0.4019,0.0,0.4199,0.9436,31,31,47.0,trump,9,0.08600924231373382
543,543,543,2020-09-09,65.0,0.30352769230769233,0.5430140495154374,-0.9214,0.0,0.4939,0.7783,0.9444,37,10,18.0,trump,9,0.12047266679622806
544,544,544,2020-09-10,62.0,0.08120967741935484,0.5604543776374745,-0.9432,-0.1069,0.0,0.553625,0.9334,24,14,24.0,trump,9,0.0985481233587814
545,545,545,2020-09-11,27.0,0.1818888888888889,0.5264236903814947,-0.9134,0.0,0.0,0.65745,0.9585,10,4,13.0,trump,9,0.09759001431806366
546,546,546,2020-09-12,42.0,0.16118809523809524,0.5259513768690313,-0.9571,-0.1875,0.3524,0.5963,0.8697,21,8,13.0,trump,9,0.11424083464619492
547,547,547,2020-09-13,34.0,-0.035847058823529426,0.5423272931264618,-0.9558,-0.261,0.0,0.2291,0.9624,8,8,18.0,trump,9,0.08646966751267483
548,548,548,2020-09-14,109.0,-0.01911009174311926,0.46809455299689384,-0.9168,-0.3818,0.0,0.2263,0.9501,24,29,56.0,trump,9,0.0932904785823391
549,549,549,2020-09-15,26.0,0.26030384615384616,0.5359834859252806,-0.9829,0.0,0.33575,0.7170000000000001,0.9453,13,3,10.0,trump,9,0.13330872134874702
550,550,550,2020-09-16,35.0,0.15315714285714288,0.5364389364326646,-0.8608,-0.1357,0.0,0.54925,0.9657,16,8,11.0,trump,9,0.1118272142843828
551,551,551,2020-09-17,31.0,-0.031177419354838695,0.5472449504622694,-0.895,-0.36615,0.0,0.3559,0.982,8,8,15.0,trump,9,0.09577191474521231
552,552,552,2020-09-18,42.0,0.2992642857142857,0.648458892324597,-0.9313,-0.029025,0.57785,0.777175,0.9661,27,9,6.0,trump,9,0.11253982857741185
553,553,553,2020-09-19,8.0,0.675375,0.18215458701726006,0.4199,0.5301750000000001,0.7084999999999999,0.7920499999999999,0.9506,8,0,0.0,trump,9,0.18599510068625538
554,554,554,2020-09-20,43.0,0.2514232558139535,0.4483856502510446,-0.6932,0.0,0.1511,0.6371500000000001,0.9441,21,6,16.0,trump,9,0.22703371706303863
555,555,555,2020-09-21,21.0,0.3608857142857143,0.41304537557720494,-0.5562,0.0,0.4678,0.6588,0.9049,14,1,6.0,trump,9,0.28131883221001486
556,556,556,2020-09-22,45.0,0.33960666666666667,0.41260118395370604,-0.8668,0.0,0.5267,0.636,0.9484,26,3,16.0,trump,9,0.2926478065689892
557,557,557,2020-09-23,48.0,0.4224354166666667,0.4497335535008518,-0.8816,0.0,0.5357,0.8185749999999999,0.9809,29,2,17.0,trump,9,0.3311161313989212
558,558,558,2020-09-24,23.0,0.39583913043478264,0.4198369886462758,-0.6177,0.0,0.4199,0.8356,0.9649,15,1,7.0,trump,9,0.3921184956545814
559,559,559,2020-09-25,84.0,0.10128690476190474,0.48248034875514084,-0.8957,0.0,0.0,0.514625,0.9477,29,14,41.0,trump,9,0.36383601266138416
560,560,560,2020-09-26,11.0,0.18484545454545456,0.30957267115698817,0.0,0.0,0.0,0.273,0.9412,2,0,9.0,trump,9,0.2937603633107349
561,561,561,2020-09-27,46.0,0.45693695652173916,0.44683090132805553,-0.7268,0.0,0.5882000000000001,0.7679250000000001,0.9719,31,3,12.0,trump,9,0.32311946341184716
562,562,562,2020-09-28,16.0,-0.003950000000000002,0.4736243560741642,-0.6739,-0.33799999999999997,0.0,0.1647,0.7444,4,4,8.0,trump,9,0.2710000756567451
563,563,563,2020-09-29,37.0,0.11747837837837838,0.4568806306144206,-0.9115,0.0,0.0,0.3382,0.9583,9,6,22.0,trump,9,0.23926746304413246
564,564,564,2020-09-30,95.0,-0.01648842105263158,0.4300785158062638,-0.8389,-0.36024999999999996,0.0,0.1494,0.8928,20,24,51.0,trump,9,0.1765640576556613
565,565,565,2020-10-01,60.0,-0.09823500000000002,0.4692424052192344,-0.9402,-0.41612499999999997,0.0,0.05085,0.8439,13,21,26.0,trump,10,0.10598203902212092
566,566,566,2020-10-02,3.0,0.35936666666666667,0.31681045332080404,0.0,0.2399,0.4798,0.53905,0.5983,2,0,1.0,trump,10,0.1428505764370869
567,567,567,2020-10-03,4.0,0.649475,0.4344848856212761,0.0,0.6177,0.8430500000000001,0.8748250000000001,0.9118,3,0,1.0,trump,10,0.20922622578773625
568,568,568,2020-10-04,9.0,0.36631111111111114,0.3883358161580143,-0.0258,0.0,0.4199,0.6369,0.9314,5,0,4.0,trump,10,0.1962796764433608
569,569,569,2020-10-05,31.0,0.2780612903225807,0.47878781708074636,-0.795,0.0,0.4404,0.61025,0.9448,17,3,11.0,trump,10,0.2365670036323009
570,570,570,2020-10-06,23.0,0.33519565217391306,0.4316847476386831,-0.6588,0.0,0.3847,0.6788000000000001,0.9415,13,2,8.0,trump,10,0.2676694713173773
571,571,571,2020-10-07,104.0,0.016954807692307693,0.48237669300790664,-0.9131,-0.3106,0.0,0.4203,0.95,31,23,50.0,trump,10,0.27244707542379715
572,572,572,2020-10-08,44.0,0.0007090909090909067,0.4906672380749347,-0.9199,-0.3016,0.0,0.31279999999999997,0.9336,11,10,23.0,trump,10,0.2865819455536673
573,573,573,2020-10-09,37.0,0.11419459459459458,0.47677210485720534,-0.8762,0.0,0.0,0.5229,0.8953,14,7,16.0,trump,10,0.2515573638290856
574,574,574,2020-10-10,9.0,0.04066666666666669,0.6868653616248238,-0.8865,-0.5423,0.0,0.6229,0.9508,3,3,3.0,trump,10,0.16458474478146654
575,575,575,2020-10-11,29.0,0.14061034482758622,0.5461892047534102,-0.902,0.0,0.0,0.6333,0.9334,11,6,12.0,trump,10,0.13234177816953438
576,576,576,2020-10-12,109.0,0.039525688073394495,0.5310947725991672,-0.8775,-0.4184,0.0,0.5411,0.9611,37,31,41.0,trump,10,0.0982652635625078
577,577,577,2020-10-13,91.0,0.1097879120879121,0.507677647032744,-0.9658,-0.296,0.0,0.5229,0.9677,39,21,31.0,trump,10,0.06606415783593624
578,578,578,2020-10-14,30.0,0.21973000000000004,0.47500930818465964,-0.765,0.0,0.11475,0.6464500000000001,0.9796,13,4,13.0,trump,10,0.09503204245132084
579,579,579,2020-10-15,60.0,0.09417,0.5220965315315629,-0.9497,-0.1885,0.0,0.54235,0.9876,22,11,27.0,trump,10,0.10838360089287928
580,580,580,2020-10-16,78.0,0.26539102564102574,0.48757258965015166,-0.9695,0.0,0.4199,0.6656250000000001,0.9374,43,11,24.0,trump,10,0.12998309104236944
581,581,581,2020-10-17,41.0,0.23845853658536584,0.4164416195432499,-0.6249,0.0,0.0,0.6588,0.9503,16,2,23.0,trump,10,0.15823907245932647
582,582,582,2020-10-18,40.0,0.12108250000000002,0.3963071923540355,-0.5562,0.0,0.0,0.481,0.9419,12,5,23.0,trump,10,0.15544938034109987
583,583,583,2020-10-19,27.0,0.2339222222222222,0.5937414131092976,-0.9152,0.0,0.5282,0.76155,0.9293,14,5,8.0,trump,10,0.18322031379093237
584,584,584,2020-10-20,8.0,-0.019200000000000023,0.5393337742066595,-0.6197,-0.445225,0.0,0.135275,0.9197,2,3,3.0,trump,10,0.1647934692069449
585,585,585,2020-10-21,37.0,0.23263513513513515,0.5295614517987797,-0.8883,0.0,0.2003,0.7563,0.9114,17,6,14.0,trump,10,0.16663705994053565
586,586,586,2020-10-22,26.0,0.1332692307692308,0.6211522362636913,-0.8883,-0.41915,0.1511,0.6894,0.9566,12,7,7.0,trump,10,0.17222266433614003
587,587,587,2020-10-23,48.0,0.1722,0.4573401006467446,-0.9476,0.0,0.0,0.5497,0.9762,18,7,23.0,trump,10,0.15890966067313636
588,588,588,2020-10-24,49.0,0.15139795918367346,0.4972173135267398,-0.7644,0.0,0.0,0.5229,0.8918,19,8,22.0,trump,10,0.14647243533003745
